code,name,credits,equivalency,transfer_credit
CSC208,VISUAL BASIC PROGRAMMING,4,"EC ""4""",4
CSC208,VISUAL BASIC PROGRAMMING,4,"EC ""4,R45""",4
CSC209,ADVANCED BASIC,3,EC,3
CSC210,OPERATING SYSTEMS,3,EC,3
CSC211,PROGRAMMING IN JAVA,4,EC,4
CSC225,SYSTEMS ANALYSIS AND DESIGN,3,Not Transferable,0
CSC226,NETWARE 3 TO 4 UPDATE,3,Not Transferable,0
CSC227,CICS - ADVANCED COBOL,4,EC,4
CSC230,MULTIMEDIA PRODCUTION AND AUTHORING TOOLS,4,Not Transferable,0
CSC233,COMPUTER ARCHITECTURE AND ASSEMBLY LANGUAGE I,4,EC,4
CSC233,COMPUTER ARCHITECTURE AND ASSEMBLY LANGUAGE I,4,"EC ""1""",4
CSC234,COMPUTER ARCHITECTURE AND ASSEMBLY LANGUAGE II,4,EC,4
CSC235,DATA STRUCTURES,4,Lower Level Elective,4
CSC235,DATA STRUCTURES,4,01198NM,4
CSC235,DATA STRUCTURES,4,"01198NM ""100,R10""",4
CSC236,DATA STRUCTURES IN JAVA,4,01198112,3
CSC237,ASSEMBLY LANG PROGRAMMING AND SYSTEMS ARCHITECTURE,3,EC,3
CSC239,DATABASE SYSTEM CONCEPTS,3,Not Transferable,0
CSC240,STUDENT DESIGN PROJECT,3,Not Transferable,0
CSC241,WEB PROGRAMMING,4,Not Transferable,0
CSC241,WEB PROGRAMMING,4,Not Transferable,0
CSC243,ADVANCED PROGRAMMING IN C,3,EC,3
CSC244,C++ FOR C PROGRAMMERS,4,EC,4
CSC245,LINUX/UNIX AND SHELL PROGRAMMING,4,EC,4
CSC246,LINUX/UNIX AND WEB SERVER ADMINISTRATION,3,Not Transferable,0
CSC247,NETWARE SYSTEM ADMINISTRATION,3,Not Transferable,0
CSC248,PC SERVICE AND SUPPORT,3,Not Transferable,0
CSC249,INTERNETWORKING PRINCIPLES,2,Not Transferable,0
CSC251,WINDOWS WORKSTATION ADMINISTRATION,3,Not Transferable,0
CSC252,WINDOWS SERVER ADMINISTRATION,3,Not Transferable,0
CSC255,X WINDOWS SYSTEM PROGRAMMING WITH MOTIF,4,Not Transferable,0
CSC256,RPG PROGRAMMING,3,Not Transferable,0
CSC257,NETWARE ADVANCED ADMINISTRATION,2,Not Transferable,0
CSC258,COMPUTER FORENSICS,3,01198NM,3
